 2.865644e+01	-3.147751e+00	 3.258043e+00	-7.359055e+00	 6.214894e-01	-5.095470e-02	 6.214894e-01	-4.789061e+00	 2.799812e-01	-5.095470e-02	 2.799812e-01	-3.202309e+00
 3.064905e+01	-1.777429e+00	 1.632671e+00	-7.457148e+00	 6.031229e-01	 1.439495e-01	 6.031229e-01	-4.344977e+00	 3.341493e-01	 1.439495e-01	 3.341493e-01	-3.102987e+00
 3.078372e+01	-2.647936e+00	-7.142908e-01	-7.493502e+00	 6.167169e-01	 3.855516e-01	 6.167169e-01	-4.224751e+00	 3.975660e-01	 3.855516e-01	 3.975660e-01	-3.027765e+00
 2.963726e+01	-3.223275e+00	-2.985043e+00	-7.511079e+00	 5.524494e-01	 5.540073e-01	 5.524494e-01	-4.284946e+00	 3.759059e-01	 5.540073e-01	 3.759059e-01	-2.986043e+00
 3.142177e+01	-3.443502e+00	-5.455762e+00	-7.990130e+00	 3.519178e-01	 6.380906e-01	 3.519178e-01	-4.743710e+00	 4.166594e-01	 6.380906e-01	 4.166594e-01	-3.081627e+00
 3.320761e+01	-5.423814e+00	-4.632383e+00	-7.583439e+00	 5.521383e-01	 4.169049e-01	 5.521383e-01	-4.169162e+00	 8.050805e-02	 4.169049e-01	 8.050805e-02	-2.892558e+00
 3.362822e+01	-4.507097e+00	-4.038977e+00	-7.481034e+00	 7.093992e-01	 2.693322e-01	 7.093992e-01	-3.983696e+00	 1.376088e-01	 2.693322e-01	 1.376088e-01	-2.793473e+00
 3.784367e+01	-9.594321e-01	-3.889210e+00	-7.828454e+00	 7.833324e-01	-1.535683e-02	 7.833324e-01	-3.954537e+00	 3.498913e-01	-1.535683e-02	 3.498913e-01	-2.961415e+00
 4.284508e+01	-6.967628e-01	-4.066509e+00	-8.414544e+00	 1.127338e+00	-3.867941e-01	 1.127338e+00	-4.303363e+00	 7.537532e-01	-3.867941e-01	 7.537532e-01	-3.464234e+00
 3.955942e+01	-4.165592e+00	-4.219497e-01	-8.608330e+00	 1.550776e+00	-7.922856e-01	 1.550776e+00	-4.189773e+00	 8.720297e-01	-7.922856e-01	 8.720297e-01	-3.713669e+00
 2.896675e+01	 3.017296e+00	-8.740926e+00	-1.048097e+01	 1.856713e+00	-1.699788e+00	 1.856713e+00	-4.091940e+00	 1.080572e+00	-1.699788e+00	 1.080572e+00	-3.746990e+00
 4.078347e+01	-9.588478e-01	-5.914806e+00	-1.056343e+01	 1.921150e+00	-1.450302e+00	 1.921150e+00	-3.992393e+00	 7.305456e-01	-1.450302e+00	 7.305456e-01	-3.506097e+00
 2.779295e+01	-8.025410e+00	-1.041586e+01	-8.823656e+00	 2.168892e+00	-5.814701e-01	 2.168892e+00	-4.236269e+00	 8.123673e-01	-5.814701e-01	 8.123673e-01	-3.502360e+00
 9.807637e+00	 3.790321e+00	-1.650586e+01	-8.387269e+00	 1.927232e+00	-1.447325e+00	 1.927232e+00	-3.381913e+00	 1.026363e+00	-1.447325e+00	 1.026363e+00	-3.374710e+00
 2.800602e+01	 6.721601e-01	-4.811174e+00	-7.592454e+00	 1.319403e+00	-7.606882e-01	 1.319403e+00	-2.984858e+00	 5.930077e-01	-7.606882e-01	 5.930077e-01	-2.508134e+00
 3.230330e+01	 1.172624e+01	-2.319207e+01	-9.133925e+00	 1.490670e+00	-1.447667e+00	 1.490670e+00	-3.212455e+00	 1.002091e+00	-1.447667e+00	 1.002091e+00	-3.129512e+00
 1.329728e+01	 9.686835e+00	-3.917952e+01	-7.838326e+00	 1.707969e+00	-1.714791e+00	 1.707969e+00	-3.303223e+00	 1.174191e+00	-1.714791e+00	 1.174191e+00	-3.712541e+00
-3.981140e+01	 6.209919e+01	-1.300626e+02	-1.172753e+01	 4.453181e+00	-6.139097e+00	 4.453181e+00	-6.544888e+00	 5.052363e+00	-6.139097e+00	 5.052363e+00	-9.791957e+00
 4.527550e+01	-4.525465e+00	 3.034253e+01	-8.670861e+00	 7.159418e-01	-1.874475e+00	 7.159418e-01	-3.642442e+00	 8.145488e-01	-1.874475e+00	 8.145488e-01	-8.342214e+00
 2.978826e+01	-9.212101e+00	 4.957757e+00	-7.344826e+00	 1.222690e+00	 4.677261e-02	 1.222690e+00	-5.705731e+00	 3.259853e+00	 4.677261e-02	 3.259853e+00	-9.899330e+00
 2.365065e+01	-8.566967e+00	-1.047037e+00	-7.209548e+00	 2.432328e+00	-1.760300e-01	 2.432328e+00	-3.883236e+00	 3.049588e-01	-1.760300e-01	 3.049588e-01	-1.367486e+00
 2.784888e+01	-9.426869e+00	-3.786373e+00	-7.574837e+00	 2.717934e+00	-1.904630e-01	 2.717934e+00	-4.244647e+00	 3.061489e-01	-1.904630e-01	 3.061489e-01	-1.270640e+00
 4.096317e+01	-2.064042e+01	-6.305367e+00	-7.106677e+00	 2.988540e+00	 2.630071e-01	 2.988540e+00	-5.405747e+00	 8.832420e-02	 2.630071e-01	 8.832420e-02	-1.274809e+00
 4.700760e+01	-3.284190e+01	-6.818420e+00	-8.299368e+00	 4.379343e+00	 2.797832e-01	 4.379343e+00	-6.947586e+00	-1.475488e-01	 2.797832e-01	-1.475488e-01	-1.234571e+00
 3.378996e+01	-1.802344e+01	-3.833554e+00	-6.517527e+00	 2.765943e+00	 1.910004e-01	 2.765943e+00	-4.656469e+00	-1.034879e-01	 1.910004e-01	-1.034879e-01	-1.155953e+00
 2.671324e+01	-8.385115e+00	-1.922218e+00	-6.711306e+00	 2.337037e+00	 1.076148e-01	 2.337037e+00	-3.698008e+00	-3.024339e-02	 1.076148e-01	-3.024339e-02	-1.191009e+00
 2.552470e+01	-3.791339e+00	-1.584040e+00	-7.046509e+00	 2.198592e+00	 9.234621e-02	 2.198592e+00	-3.389144e+00	 1.098482e-01	 9.234621e-02	 1.098482e-01	-1.310830e+00
 3.337003e+01	-3.933839e+00	-3.079226e+00	-7.992480e+00	 2.272466e+00	 9.155009e-02	 2.272466e+00	-3.561994e+00	 3.309863e-01	 9.155009e-02	 3.309863e-01	-1.600830e+00
 3.862990e+01	-6.821607e+00	-3.802268e+00	-9.097217e+00	 2.588988e+00	 4.826716e-02	 2.588988e+00	-3.857358e+00	 4.774486e-01	 4.826716e-02	 4.774486e-01	-1.885114e+00
 4.254433e+01	-1.462556e+01	-1.838596e+00	-8.732261e+00	 2.611037e+00	-3.285926e-02	 2.611037e+00	-3.654708e+00	-8.180377e-03	-3.285926e-02	-8.180377e-03	-1.747118e+00
 8.889733e+01	-4.184228e+01	-3.095450e+01	-1.068845e+01	 3.880990e+00	 1.972889e+00	 3.880990e+00	-3.904941e+00	-1.088919e+00	 1.972889e+00	-1.088919e+00	-2.192681e+00
 3.585720e+01	-1.404072e+01	-5.577869e+00	-6.090835e+00	 1.806176e+00	 2.962670e-01	 1.806176e+00	-3.046091e+00	-3.043592e-01	 2.962670e-01	-3.043592e-01	-1.172547e+00
 2.723882e+01	-7.835896e+00	-1.413419e+00	-7.049588e+00	 1.558965e+00	 7.151455e-01	 1.558965e+00	-2.935632e+00	-3.171201e-01	 7.151455e-01	-3.171201e-01	-1.251251e+00
 3.250555e+01	-1.134512e+01	-3.882784e+00	-7.824661e+00	 1.397115e+00	 9.663126e-01	 1.397115e+00	-2.856106e+00	-2.194114e-01	 9.663126e-01	-2.194114e-01	-1.271419e+00
 4.061139e+01	-1.435726e+01	-8.732656e+00	-7.067818e+00	 1.543523e+00	 7.993465e-01	 1.543523e+00	-3.041383e+00	-2.562519e-01	 7.993465e-01	-2.562519e-01	-1.238203e+00
 2.981780e+01	-1.428401e+01	-6.397954e+00	-6.768212e+00	 1.410869e+00	 7.591278e-01	 1.410869e+00	-3.037724e+00	-1.852374e-01	 7.591278e-01	-1.852374e-01	-1.173747e+00
 2.507951e+01	-1.289128e+01	-4.572947e+00	-5.542991e+00	 1.544765e+00	 4.888218e-01	 1.544765e+00	-2.950547e+00	-1.867193e-01	 4.888218e-01	-1.867193e-01	-1.043972e+00
 1.983651e+01	-1.220357e+01	-2.233824e+00	-5.950841e+00	 1.442448e+00	 7.571924e-01	 1.442448e+00	-2.842189e+00	-8.410287e-02	 7.571924e-01	-8.410287e-02	-1.146611e+00
 2.069433e+01	-9.679406e+00	-3.404910e+00	-4.999913e+00	 1.510627e+00	 4.824130e-01	 1.510627e+00	-2.493473e+00	-7.688720e-02	 4.824130e-01	-7.688720e-02	-1.088270e+00
 2.025151e+01	-1.007298e+01	-2.792985e+00	-5.256234e+00	 1.599322e+00	 5.806791e-01	 1.599322e+00	-2.480199e+00	-8.075620e-02	 5.806791e-01	-8.075620e-02	-1.165564e+00
 2.187106e+01	-9.152896e+00	-4.111976e+00	-4.812203e+00	 1.610599e+00	 2.415236e-01	 1.610599e+00	-2.417121e+00	-6.980048e-02	 2.415236e-01	-6.980048e-02	-1.012939e+00
 2.145123e+01	-7.808346e+00	-4.194556e+00	-4.811110e+00	 1.580190e+00	 1.128180e-01	 1.580190e+00	-2.327522e+00	-2.354574e-02	 1.128180e-01	-2.354574e-02	-1.013693e+00
 2.147068e+01	-7.227076e+00	-4.357987e+00	-4.980149e+00	 1.644056e+00	-3.291607e-03	 1.644056e+00	-2.312593e+00	 1.559263e-02	-3.291607e-03	 1.559263e-02	-1.061729e+00
 2.225483e+01	-7.566029e+00	-3.877084e+00	-5.403830e+00	 1.833357e+00	-1.494374e-01	 1.833357e+00	-2.397937e+00	 5.840987e-02	-1.494374e-01	 5.840987e-02	-1.095772e+00
 2.492765e+01	-9.327615e+00	-3.538157e+00	-6.115928e+00	 2.232699e+00	-3.425808e-01	 2.232699e+00	-2.666872e+00	 1.210299e-01	-3.425808e-01	 1.210299e-01	-1.170592e+00
 3.304142e+01	-1.201433e+01	-2.023078e+00	-6.484947e+00	 2.446265e+00	-5.567696e-01	 2.446265e+00	-2.909809e+00	 2.197524e-01	-5.567696e-01	 2.197524e-01	-1.293255e+00
 2.110844e+01	 4.044740e+00	-1.253392e+01	-9.094210e+00	 4.850649e+00	-2.312157e+00	 4.850649e+00	-5.251241e+00	 1.843589e+00	-2.312157e+00	 1.843589e+00	-2.476334e+00
 2.305080e+01	-5.475641e+00	-3.877868e+00	-6.102538e+00	 2.636456e+00	-9.998224e-01	 2.636456e+00	-3.267263e+00	 7.414002e-01	-9.998224e-01	 7.414002e-01	-1.683228e+00
 3.219963e+01	-1.647057e+01	 1.169772e+01	-6.333272e+00	 3.236706e+00	-1.761563e+00	 3.236706e+00	-4.062116e+00	 1.470866e+00	-1.761563e+00	 1.470866e+00	-3.063685e+00
 2.089687e+01	-1.252981e+01	-1.729175e+01	-5.007120e+00	 1.857938e+00	-8.351262e-01	 1.857938e+00	-2.705406e+00	 4.059626e-01	-8.351262e-01	 4.059626e-01	-3.877362e+00
 2.713855e+01	-1.240761e+01	 7.836134e+00	-5.092889e+00	 1.693473e+00	-7.347933e-01	 1.693473e+00	-2.489259e+00	 1.653651e-01	-7.347933e-01	 1.653651e-01	-2.577551e+00
 3.542017e+01	-6.167653e+00	 2.467388e+01	-5.376227e+00	 1.329779e+00	-1.229430e+00	 1.329779e+00	-2.255649e+00	-3.299100e-01	-1.229430e+00	-3.299100e-01	-3.524041e+00
 3.310687e+01	-4.974183e+00	 9.576577e+00	-5.631435e+00	 1.128996e+00	-9.311986e-01	 1.128996e+00	-2.294183e+00	-5.682365e-01	-9.311986e-01	-5.682365e-01	-2.676347e+00
 2.882733e+01	 4.297059e+00	 7.885385e+00	-6.540277e+00	 1.089677e+00	-1.644234e+00	 1.089677e+00	-2.518410e+00	-2.204885e-01	-1.644234e+00	-2.204885e-01	-3.230822e+00
 2.144286e+01	 3.983204e+00	 2.688916e+00	-6.541485e+00	 1.511579e+00	-1.683908e+00	 1.511579e+00	-2.757667e+00	-1.340935e-02	-1.683908e+00	-1.340935e-02	-3.156474e+00
 2.778943e+01	-1.773554e+01	-7.315884e+00	-7.351135e+00	 3.208410e+00	-1.208662e+00	 3.208410e+00	-4.297968e+00	 2.723107e-01	-1.208662e+00	 2.723107e-01	-2.359263e+00
 2.545533e+01	-2.074819e+01	-4.656255e+00	-5.789590e+00	 2.747334e+00	-6.104365e-02	 2.747334e+00	-3.741035e+00	 7.772036e-04	-6.104365e-02	 7.772036e-04	-1.369093e+00
 1.747716e+01	-1.068539e+01	-1.370115e+00	-5.040816e+00	 1.820433e+00	 1.630089e-01	 1.820433e+00	-2.551479e+00	-1.258886e-01	 1.630089e-01	-1.258886e-01	-1.049068e+00
 1.668810e+01	-8.698962e+00	-9.426864e-01	-4.939946e+00	 1.723074e+00	 2.088721e-01	 1.723074e+00	-2.371610e+00	-1.729252e-01	 2.088721e-01	-1.729252e-01	-9.493565e-01
 1.750205e+01	-9.521800e+00	-1.322739e+00	-4.918465e+00	 1.765881e+00	 1.961637e-01	 1.765881e+00	-2.418049e+00	-1.606654e-01	 1.961637e-01	-1.606654e-01	-8.894207e-01
 1.734704e+01	-9.293613e+00	-1.483088e+00	-4.897918e+00	 1.697401e+00	 1.670695e-01	 1.697401e+00	-2.359021e+00	-1.571021e-01	 1.670695e-01	-1.571021e-01	-8.690489e-01
 1.829592e+01	-9.642074e+00	-1.481434e+00	-4.927130e+00	 1.703334e+00	 1.689704e-01	 1.703334e+00	-2.365187e+00	-1.580268e-01	 1.689704e-01	-1.580268e-01	-8.437948e-01
 1.864408e+01	-8.850448e+00	-1.421718e+00	-4.910176e+00	 1.626337e+00	 1.813128e-01	 1.626337e+00	-2.271285e+00	-1.486484e-01	 1.813128e-01	-1.486484e-01	-8.156342e-01
 1.885791e+01	-7.431058e+00	-1.237679e+00	-4.840758e+00	 1.468294e+00	 1.882482e-01	 1.468294e+00	-2.135462e+00	-1.420216e-01	 1.882482e-01	-1.420216e-01	-7.951205e-01
 1.901663e+01	-5.231482e+00	-9.337104e-01	-4.734352e+00	 1.273391e+00	 2.115417e-01	 1.273391e+00	-2.040961e+00	-1.559155e-01	 2.115417e-01	-1.559155e-01	-7.942801e-01
 1.944462e+01	-1.652445e+00	-3.883068e-01	-4.731632e+00	 1.002931e+00	 2.266819e-01	 1.002931e+00	-2.009992e+00	-1.997307e-01	 2.266819e-01	-1.997307e-01	-8.186932e-01
 1.970285e+01	 9.993608e-01	 4.139835e-01	-4.787521e+00	 8.798046e-01	 2.200782e-01	 8.798046e-01	-2.149130e+00	-2.804340e-01	 2.200782e-01	-2.804340e-01	-8.549761e-01
 1.699878e+01	-8.965958e-01	-3.964070e-02	-4.614332e+00	 9.335476e-01	 1.995334e-01	 9.335476e-01	-1.935891e+00	-2.126369e-01	 1.995334e-01	-2.126369e-01	-8.122058e-01
 1.545046e+01	-4.058800e+00	-1.024898e+00	-4.668020e+00	 1.027642e+00	 1.921812e-01	 1.027642e+00	-1.657127e+00	-1.050749e-01	 1.921812e-01	-1.050749e-01	-7.539254e-01
 1.557522e+01	-4.882484e+00	-9.332253e-01	-4.766310e+00	 1.075281e+00	 1.675953e-01	 1.075281e+00	-1.626523e+00	-8.655719e-02	 1.675953e-01	-8.655719e-02	-7.385053e-01
 1.713129e+01	-4.949512e+00	-5.579467e-01	-4.696969e+00	 1.058881e+00	 1.473502e-01	 1.058881e+00	-1.600051e+00	-7.291499e-02	 1.473502e-01	-7.291499e-02	-7.286293e-01
 1.850525e+01	-4.890230e+00	-1.842076e-01	-4.746839e+00	 1.032634e+00	 1.099452e-01	 1.032634e+00	-1.583665e+00	-6.435592e-02	 1.099452e-01	-6.435592e-02	-7.284541e-01
 1.915479e+01	-5.075875e+00	 8.753768e-02	-4.862263e+00	 1.033048e+00	 7.720091e-02	 1.033048e+00	-1.565502e+00	-5.524335e-02	 7.720091e-02	-5.524335e-02	-7.313013e-01
 1.947125e+01	-5.190191e+00	 3.565305e-01	-4.993719e+00	 1.043661e+00	 5.179126e-02	 1.043661e+00	-1.562549e+00	-5.041760e-02	 5.179126e-02	-5.041760e-02	-7.373080e-01
 2.114524e+01	-5.332038e+00	 7.386820e-01	-5.344914e+00	 1.066463e+00	 2.396087e-02	 1.066463e+00	-1.569028e+00	-4.944743e-02	 2.396087e-02	-4.944743e-02	-7.512854e-01
 2.248595e+01	-5.442400e+00	 1.271220e+00	-5.807870e+00	 1.107474e+00	-3.103037e-03	 1.107474e+00	-1.586368e+00	-5.597896e-02	-3.103037e-03	-5.597896e-02	-7.738686e-01
 2.473937e+01	-5.610643e+00	 1.873692e+00	-5.829842e+00	 1.093938e+00	-4.051831e-02	 1.093938e+00	-1.602325e+00	-6.613910e-02	-4.051831e-02	-6.613910e-02	-7.988901e-01
 2.323761e+01	-5.870246e+00	 1.220892e+00	-5.682249e+00	 1.077303e+00	-1.304149e-02	 1.077303e+00	-1.613528e+00	-5.907816e-02	-1.304149e-02	-5.907816e-02	-7.789437e-01
 1.618390e+01	-6.002137e+00	-3.431311e-02	-5.046954e+00	 1.077438e+00	 8.639759e-02	 1.077438e+00	-1.634475e+00	-5.581685e-02	 8.639759e-02	-5.581685e-02	-7.563567e-01
 1.517962e+01	-6.201291e+00	-6.297976e-01	-4.898703e+00	 1.115800e+00	 1.245965e-01	 1.115800e+00	-1.675749e+00	-5.442628e-02	 1.245965e-01	-5.442628e-02	-7.601895e-01
 1.769500e+01	-6.421118e+00	-1.169891e+00	-4.897361e+00	 1.174693e+00	 1.451642e-01	 1.174693e+00	-1.752485e+00	-5.537887e-02	 1.451642e-01	-5.537887e-02	-7.894387e-01
 2.076923e+01	-6.105594e+00	-2.231871e+00	-5.059435e+00	 1.224472e+00	 1.754771e-01	 1.224472e+00	-1.854016e+00	-5.596329e-02	 1.754771e-01	-5.596329e-02	-8.785471e-01
 2.738058e+01	-2.995940e+00	 1.304086e+00	-5.432840e+00	 1.173039e+00	 1.361996e-02	 1.173039e+00	-2.093396e+00	-1.930977e-01	 1.361996e-02	-1.930977e-01	-1.092411e+00
 2.846670e+01	-5.822228e+00	 1.992144e+00	-5.970063e+00	 1.575567e+00	 2.911588e-02	 1.575567e+00	-2.649809e+00	-3.232240e-01	 2.911588e-02	-3.232240e-01	-1.177345e+00
 2.574157e+01	-1.214227e+01	-1.045690e+01	-5.989012e+00	 2.016955e+00	 1.021989e-01	 2.016955e+00	-3.032341e+00	-2.749765e-01	 1.021989e-01	-2.749765e-01	-1.586226e+00
 1.445965e+01	-1.099534e+01	-8.910279e+00	-5.678996e+00	 1.591723e+00	-1.450989e-02	 1.591723e+00	-2.374191e+00	-2.001288e-01	-1.450989e-02	-2.001288e-01	-1.404577e+00
 1.539457e+01	-9.134698e+00	-4.886955e+00	-5.369874e+00	 1.456571e+00	-1.256632e-01	 1.456571e+00	-2.171813e+00	-1.941860e-01	-1.256632e-01	-1.941860e-01	-1.262723e+00
 2.012230e+01	-1.069526e+01	-1.943253e+00	-4.842371e+00	 1.490561e+00	 1.549531e-01	 1.490561e+00	-2.108655e+00	-1.950770e-01	 1.549531e-01	-1.950770e-01	-9.193954e-01
 1.841521e+01	-9.685508e+00	-2.585823e+00	-4.591918e+00	 1.298710e+00	 2.226184e-01	 1.298710e+00	-1.872443e+00	-1.964764e-01	 2.226184e-01	-1.964764e-01	-8.975266e-01
 1.969859e+01	-7.894488e+00	-1.071236e+00	-4.519697e+00	 1.142223e+00	 2.175149e-01	 1.142223e+00	-1.694656e+00	-1.618837e-01	 2.175149e-01	-1.618837e-01	-8.111236e-01
 2.109662e+01	-6.930684e+00	-2.771775e-01	-4.588142e+00	 1.052799e+00	 1.933425e-01	 1.052799e+00	-1.608413e+00	-1.440965e-01	 1.933425e-01	-1.440965e-01	-7.745012e-01
 2.021047e+01	-6.257756e+00	 1.445400e-01	-4.654732e+00	 1.025441e+00	 1.920584e-01	 1.025441e+00	-1.551001e+00	-1.291804e-01	 1.920584e-01	-1.291804e-01	-7.525701e-01
 2.063844e+01	-6.784422e+00	 4.312628e-01	-4.634501e+00	 1.080460e+00	 1.652458e-01	 1.080460e+00	-1.531805e+00	-1.246111e-01	 1.652458e-01	-1.246111e-01	-7.495190e-01
 1.595847e+01	-6.643608e+00	 1.812929e-03	-3.853727e+00	 1.012529e+00	 1.516262e-01	 1.012529e+00	-1.509184e+00	-1.280199e-01	 1.516262e-01	-1.280199e-01	-7.431468e-01
 1.240145e+01	-6.784515e+00	-6.976149e-01	-3.401940e+00	 9.853514e-01	 1.692132e-01	 9.853514e-01	-1.553267e+00	-1.524863e-01	 1.692132e-01	-1.524863e-01	-7.392660e-01
 1.173627e+01	-7.311227e+00	-1.162694e+00	-3.258753e+00	 9.866161e-01	 1.696778e-01	 9.866161e-01	-1.602819e+00	-1.740803e-01	 1.696778e-01	-1.740803e-01	-7.405140e-01
 1.136791e+01	-6.586358e+00	-1.053854e+00	-3.213656e+00	 9.458535e-01	 1.601009e-01	 9.458535e-01	-1.534717e+00	-1.601179e-01	 1.601009e-01	-1.601179e-01	-7.324374e-01
 1.056185e+01	-4.159895e+00	-2.753931e-01	-3.191633e+00	 8.416388e-01	 1.222247e-01	 8.416388e-01	-1.320729e+00	-9.203634e-02	 1.222247e-01	-9.203634e-02	-7.086977e-01
 1.052786e+01	-3.244894e+00	-4.924248e-03	-3.228214e+00	 8.012538e-01	 1.017793e-01	 8.012538e-01	-1.244108e+00	-6.914063e-02	 1.017793e-01	-6.914063e-02	-7.010044e-01
 1.071233e+01	-3.037536e+00	-1.476171e-02	-3.285083e+00	 7.884752e-01	 8.716449e-02	 7.884752e-01	-1.217747e+00	-5.860372e-02	 8.716449e-02	-5.860372e-02	-6.941805e-01
 1.051755e+01	-2.838943e+00	-1.869231e-01	-3.308199e+00	 7.577676e-01	 7.704551e-02	 7.577676e-01	-1.177739e+00	-4.981703e-02	 7.704551e-02	-4.981703e-02	-6.876086e-01
 1.037487e+01	-2.745821e+00	-3.787413e-01	-3.353581e+00	 7.391274e-01	 6.502183e-02	 7.391274e-01	-1.155738e+00	-4.482056e-02	 6.502183e-02	-4.482056e-02	-6.841324e-01
 1.014630e+01	-2.785648e+00	-5.123066e-01	-3.420675e+00	 7.421046e-01	 4.647237e-02	 7.421046e-01	-1.152208e+00	-4.263191e-02	 4.647237e-02	-4.263191e-02	-6.839184e-01
 1.032143e+01	-2.844685e+00	-5.684469e-01	-3.568841e+00	 7.598700e-01	 2.639073e-02	 7.598700e-01	-1.158352e+00	-4.233914e-02	 2.639073e-02	-4.233914e-02	-6.865863e-01
 1.083408e+01	-2.961837e+00	-6.856833e-01	-3.550969e+00	 7.761474e-01	 3.290027e-02	 7.761474e-01	-1.167837e+00	-3.996390e-02	 3.290027e-02	-3.996390e-02	-6.824783e-01
 1.157480e+01	-2.963604e+00	-7.910611e-01	-3.609605e+00	 7.912440e-01	 3.054859e-02	 7.912440e-01	-1.178399e+00	-3.634033e-02	 3.054859e-02	-3.634033e-02	-6.803180e-01
 1.290482e+01	-2.865204e+00	-9.139599e-01	-3.793189e+00	 8.059367e-01	 2.667713e-02	 8.059367e-01	-1.197026e+00	-3.342019e-02	 2.667713e-02	-3.342019e-02	-6.794600e-01
 1.633262e+01	-2.240905e+00	-1.049901e+00	-4.169753e+00	 7.908350e-01	 2.959204e-02	 7.908350e-01	-1.230500e+00	-3.036945e-02	 2.959204e-02	-3.036945e-02	-6.785616e-01
